workload,dataset,split,evaluation_role,query_id,trace_order,graph_compute_placement,kv_storage_placement,baseline,memory_token_tile,calibration_label,technology_nm,frequency_mhz,latency_ns,total_incremental_area_mm2,graph_score_groups,graph_message_groups,cached_qk_groups,cached_pv_groups,scale_groups,local_buffer_read_bytes,local_buffer_write_bytes,modeled_hbm_read_bytes,q8k8_energy_nj,p8v8_energy_nj,q8k2_lut_energy_nj,p8v2_lut_energy_nj,scale_energy_nj,vadd_energy_nj,local_buffer_energy_nj,hbm_read_energy_nj,communication_energy_nj,reducer_energy_nj,dynamic_energy_nj,leakage_power_all_on_w,leakage_power_activity_gated_w,leakage_energy_nj,total_energy_nj,average_power_w,peak_dynamic_power_w,peak_total_power_w,energy_delay_product_j_s
cora_node,cora_node,validation,config_selection,5,5,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,321553920.000000,62.380000,59768832.000000,59768832.000000,133693440.000000,133693440.000000,386924544.000000,0.000000,0.000000,30827292.000000,1195376.640000,1195376.640000,668467.200000,668467.200000,3869245.440000,0.000000,0.000000,357596.587200,14601840.230400,358219.776000,22914589.713600,0.204200,0.041165,13236767.116800,36151356.830400,0.112427,10.342400,10.383565,0.011625
cora_node,cora_node,validation,config_selection,5,5,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,320724480.000000,62.380000,59768832.000000,59768832.000000,133693440.000000,133693440.000000,386924544.000000,1277165568.000000,1912602624.000000,30827292.000000,1195376.640000,1195376.640000,668467.200000,668467.200000,3869245.440000,159645.696000,1786144.358400,357596.587200,9493177.958400,198574.080000,19592071.800000,0.204200,0.042983,13785700.323840,33377772.123840,0.104070,10.342400,10.385383,0.010705
cora_node,cora_node,validation,config_selection,6,6,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,319534080.000000,62.380000,78249984.000000,78249984.000000,206438400.000000,206438400.000000,569376768.000000,0.000000,0.000000,38667276.000000,1564999.680000,1564999.680000,1032192.000000,1032192.000000,5693767.680000,0.000000,0.000000,448540.401600,18622709.760000,460455.936000,30419857.137600,0.204200,0.043820,14001983.385600,44421840.523200,0.139021,12.800000,12.843820,0.014194
cora_node,cora_node,validation,config_selection,6,6,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,318612480.000000,62.380000,78249984.000000,78249984.000000,206438400.000000,206438400.000000,569376768.000000,1717567488.000000,2503999488.000000,38667276.000000,1564999.680000,1564999.680000,1032192.000000,1032192.000000,5693767.680000,214695.936000,2361183.436800,448540.401600,11752439.808000,245760.000000,25910770.622400,0.204200,0.046070,14678476.953600,40589247.576000,0.127394,12.800000,12.846070,0.012932
cora_node,cora_node,validation,config_selection,7,7,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,339148800.000000,62.380000,65667072.000000,65667072.000000,141754368.000000,141754368.000000,414842880.000000,0.000000,0.000000,34858884.000000,1313341.440000,1313341.440000,708771.840000,708771.840000,4148428.800000,0.000000,0.000000,404363.054400,16320036.864000,398327.808000,25315383.086400,0.204200,0.042560,14434172.928000,39749556.014400,0.117204,11.776000,11.818560,0.013481
cora_node,cora_node,validation,config_selection,7,7,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,338135040.000000,62.380000,65667072.000000,65667072.000000,141754368.000000,141754368.000000,414842880.000000,1377828864.000000,2101346304.000000,34858884.000000,1313341.440000,1313341.440000,708771.840000,708771.840000,4148428.800000,172228.608000,1949722.214400,404363.054400,10808721.408000,226099.200000,21753789.844800,0.204200,0.044630,15090966.835200,36844756.680000,0.108965,11.776000,11.820630,0.012459
cora_node,cora_node,validation,config_selection,8,8,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,346675200.000000,62.380000,66060288.000000,66060288.000000,65863680.000000,65863680.000000,263847936.000000,0.000000,0.000000,33654516.000000,1321205.760000,1321205.760000,329318.400000,329318.400000,2638479.360000,0.000000,0.000000,390392.385600,16360931.328000,399900.672000,23090752.065600,0.204200,0.042425,14707695.360000,37798447.425600,0.109031,11.776000,11.818425,0.013104
cora_node,cora_node,validation,config_selection,8,8,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,345507840.000000,62.380000,66060288.000000,66060288.000000,65863680.000000,65863680.000000,263847936.000000,1390411776.000000,2113929216.000000,33654516.000000,1321205.760000,1321205.760000,329318.400000,329318.400000,2638479.360000,173801.472000,1963563.417600,390392.385600,10799284.224000,226099.200000,19492668.379200,0.204200,0.044495,15373371.340800,34866039.720000,0.100912,11.776000,11.820495,0.012046
cora_node,cora_node,validation,config_selection,9,9,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,299435520.000000,62.380000,70385664.000000,70385664.000000,141754368.000000,141754368.000000,424280064.000000,0.000000,0.000000,37087140.000000,1407713.280000,1407713.280000,708771.840000,708771.840000,4242800.640000,0.000000,0.000000,430210.824000,17472631.603200,426639.360000,26805252.667200,0.204200,0.043460,13013467.699200,39818720.366400,0.132979,12.595200,12.638660,0.011923
cora_node,cora_node,validation,config_selection,9,9,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,298882560.000000,62.380000,70385664.000000,70385664.000000,141754368.000000,141754368.000000,424280064.000000,1478492160.000000,2252341248.000000,37087140.000000,1407713.280000,1407713.280000,708771.840000,708771.840000,4242800.640000,184811.520000,2090650.828800,430210.824000,11558662.963200,241827.840000,22981934.856000,0.204200,0.045674,13651162.045440,36633096.901440,0.122567,12.595200,12.640874,0.010949
cora_node,cora_node,validation,config_selection,10,10,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,291540480.000000,62.380000,54263808.000000,54263808.000000,105775104.000000,105775104.000000,320077824.000000,0.000000,0.000000,25092768.000000,1085276.160000,1085276.160000,528875.520000,528875.520000,3200778.240000,0.000000,0.000000,291076.108800,12591090.892800,313786.368000,19625034.969600,0.204200,0.039365,11476490.995200,31101525.964800,0.106680,8.396800,8.436165,0.009067
cora_node,cora_node,validation,config_selection,10,10,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,290956800.000000,62.380000,54263808.000000,54263808.000000,105775104.000000,105775104.000000,320077824.000000,1220542464.000000,1736441856.000000,25092768.000000,1085276.160000,1085276.160000,528875.520000,528875.520000,3200778.240000,152567.808000,1652136.345600,291076.108800,7708921.036800,161218.560000,16395001.459200,0.204200,0.040841,11882966.668800,28277968.128000,0.097190,8.396800,8.437641,0.008228
cora_node,cora_node,validation,config_selection,11,11,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,311723520.000000,62.380000,60948480.000000,60948480.000000,108527616.000000,108527616.000000,338952192.000000,0.000000,0.000000,30984948.000000,1218969.600000,1218969.600000,542638.080000,542638.080000,3389521.920000,0.000000,0.000000,359425.396800,14886843.187200,365297.664000,22524303.528000,0.204200,0.041210,12846126.259200,35370429.787200,0.113467,10.547200,10.588410,0.011026
cora_node,cora_node,validation,config_selection,11,11,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,310894080.000000,62.380000,60948480.000000,60948480.000000,108527616.000000,108527616.000000,338952192.000000,1302331392.000000,1950351360.000000,30984948.000000,1218969.600000,1218969.600000,542638.080000,542638.080000,3389521.920000,162791.424000,1821376.512000,359425.396800,9677517.619200,202506.240000,19136354.472000,0.204200,0.043064,13388342.661120,32524697.133120,0.104617,10.547200,10.590264,0.010112
cora_node,cora_node,validation,config_selection,12,12,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,301662720.000000,62.380000,42860544.000000,42860544.000000,83361792.000000,83361792.000000,252444672.000000,0.000000,0.000000,28078752.000000,857210.880000,857210.880000,416808.960000,416808.960000,2524446.720000,0.000000,0.000000,325713.523200,11951249.817600,282329.088000,17631778.828800,0.204200,0.040580,12241473.177600,29873252.006400,0.099029,9.625600,9.666180,0.009012
cora_node,cora_node,validation,config_selection,12,12,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,300925440.000000,62.380000,42860544.000000,42860544.000000,83361792.000000,83361792.000000,252444672.000000,780140544.000000,1371537408.000000,28078752.000000,857210.880000,857210.880000,416808.960000,416808.960000,2524446.720000,97517.568000,1212992.716800,325713.523200,8830687.641600,184811.520000,15724209.369600,0.204200,0.042272,12720720.199680,28444929.569280,0.094525,9.625600,9.667872,0.008560
cora_node,cora_node,validation,config_selection,13,13,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,257034240.000000,62.380000,786432.000000,786432.000000,58195968.000000,58195968.000000,117964800.000000,0.000000,0.000000,2332932.000000,15728.640000,15728.640000,290979.840000,290979.840000,1179648.000000,0.000000,0.000000,27062.011200,322122.547200,6684.672000,2148934.190400,0.204200,0.030140,7747011.993600,9895946.184000,0.038500,1.966080,1.996220,0.002544
cora_node,cora_node,validation,config_selection,13,13,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,257003520.000000,62.380000,786432.000000,786432.000000,58195968.000000,58195968.000000,117964800.000000,6291456.000000,25165824.000000,2332932.000000,15728.640000,15728.640000,290979.840000,290979.840000,1179648.000000,786.432000,18245.222400,27062.011200,296956.723200,5898.240000,2142013.588800,0.204200,0.030194,7759964.282880,9901977.871680,0.038529,1.966080,1.996274,0.002545
cora_node,cora_node,validation,config_selection,14,14,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,333857280.000000,62.380000,49938432.000000,49938432.000000,168886272.000000,168886272.000000,437649408.000000,0.000000,0.000000,28882776.000000,998768.640000,998768.640000,844431.360000,844431.360000,4376494.080000,0.000000,0.000000,335040.201600,12732648.652800,308281.344000,21438864.278400,0.204200,0.040490,13517881.267200,34956745.545600,0.104706,9.420800,9.461290,0.011671
cora_node,cora_node,validation,config_selection,14,14,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,332874240.000000,62.380000,49938432.000000,49938432.000000,168886272.000000,168886272.000000,437649408.000000,1019215872.000000,1598029824.000000,28882776.000000,998768.640000,998768.640000,844431.360000,844431.360000,4376494.080000,127401.984000,1468425.830400,335040.201600,8655785.164800,180879.360000,18830426.620800,0.204200,0.042146,14029317.719040,32859744.339840,0.098715,9.420800,9.462946,0.010938
cora_node,cora_node,validation,config_selection,15,15,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,336591360.000000,62.380000,70385664.000000,70385664.000000,133693440.000000,133693440.000000,408158208.000000,0.000000,0.000000,34169676.000000,1407713.280000,1407713.280000,668467.200000,668467.200000,4081582.080000,0.000000,0.000000,396368.241600,16783717.171200,414842.880000,25828871.332800,0.204200,0.042425,14279888.448000,40108759.780800,0.119162,11.571200,11.613625,0.013500
cora_node,cora_node,validation,config_selection,15,15,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,335608320.000000,62.380000,70385664.000000,70385664.000000,133693440.000000,133693440.000000,408158208.000000,1541406720.000000,2252341248.000000,34169676.000000,1407713.280000,1407713.280000,668467.200000,668467.200000,4081582.080000,192675.840000,2122108.108800,396368.241600,10618090.291200,222167.040000,21785352.561600,0.204200,0.044459,14920810.298880,36706162.860480,0.109372,11.571200,11.615659,0.012319
cora_node,cora_node,validation,config_selection,16,16,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,301946880.000000,62.380000,64487424.000000,64487424.000000,93978624.000000,93978624.000000,316932096.000000,0.000000,0.000000,34657068.000000,1289748.480000,1289748.480000,469893.120000,469893.120000,3169320.960000,0.000000,0.000000,402021.988800,16299904.204800,395968.512000,23786498.865600,0.204200,0.042740,12905209.651200,36691708.516800,0.121517,11.980800,12.023540,0.011079
cora_node,cora_node,validation,config_selection,16,16,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,301271040.000000,62.380000,64487424.000000,64487424.000000,93978624.000000,93978624.000000,316932096.000000,1327497216.000000,2063597568.000000,34657068.000000,1289748.480000,1289748.480000,469893.120000,469893.120000,3169320.960000,165937.152000,1901907.148800,402021.988800,10989915.340800,230031.360000,20378417.150400,0.204200,0.044846,13510801.059840,33889218.210240,0.112487,11.980800,12.025646,0.010210
cora_node,cora_node,validation,config_selection,17,17,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,301662720.000000,62.380000,42860544.000000,42860544.000000,83361792.000000,83361792.000000,252444672.000000,0.000000,0.000000,28078752.000000,857210.880000,857210.880000,416808.960000,416808.960000,2524446.720000,0.000000,0.000000,325713.523200,11951249.817600,282329.088000,17631778.828800,0.204200,0.040580,12241473.177600,29873252.006400,0.099029,9.625600,9.666180,0.009012
cora_node,cora_node,validation,config_selection,17,17,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,300925440.000000,62.380000,42860544.000000,42860544.000000,83361792.000000,83361792.000000,252444672.000000,780140544.000000,1371537408.000000,28078752.000000,857210.880000,857210.880000,416808.960000,416808.960000,2524446.720000,97517.568000,1212992.716800,325713.523200,8830687.641600,184811.520000,15724209.369600,0.204200,0.042272,12720720.199680,28444929.569280,0.094525,9.625600,9.667872,0.008560
cora_node,cora_node,validation,config_selection,18,18,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,421501440.000000,62.380000,81788928.000000,81788928.000000,115212288.000000,115212288.000000,394002432.000000,0.000000,0.000000,38337420.000000,1635778.560000,1635778.560000,576061.440000,576061.440000,3940024.320000,0.000000,0.000000,444714.072000,19340564.889600,479330.304000,28628313.585600,0.204200,0.043865,18489160.665600,47117474.251200,0.111785,13.209600,13.253465,0.019860
cora_node,cora_node,validation,config_selection,18,18,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,419443200.000000,62.380000,81788928.000000,81788928.000000,115212288.000000,115212288.000000,394002432.000000,1805647872.000000,2617245696.000000,38337420.000000,1635778.560000,1635778.560000,576061.440000,576061.440000,3940024.320000,225705.984000,2473171.353600,444714.072000,12117973.401600,253624.320000,23878893.451200,0.204200,0.046187,19372823.078400,43251716.529600,0.103117,13.209600,13.255787,0.018142
cora_node,cora_node,validation,config_selection,19,19,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,344079360.000000,62.380000,53084160.000000,53084160.000000,108527616.000000,108527616.000000,323223552.000000,0.000000,0.000000,32656140.000000,1061683.200000,1061683.200000,542638.080000,542638.080000,3232235.520000,0.000000,0.000000,378811.224000,14291671.449600,340918.272000,21452279.025600,0.204200,0.042020,14458214.707200,35910493.732800,0.104367,11.161600,11.203620,0.012356
cora_node,cora_node,validation,config_selection,19,19,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,342912000.000000,62.380000,53084160.000000,53084160.000000,108527616.000000,108527616.000000,323223552.000000,1012924416.000000,1698693120.000000,32656140.000000,1061683.200000,1061683.200000,542638.080000,542638.080000,3232235.520000,126615.552000,1525678.080000,378811.224000,10239973.785600,214302.720000,18926259.441600,0.204200,0.043982,15081955.584000,34008215.025600,0.099175,11.161600,11.205582,0.011662
cora_node,cora_node,validation,config_selection,20,20,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,294236160.000000,62.380000,51904512.000000,51904512.000000,129761280.000000,129761280.000000,363331584.000000,0.000000,0.000000,30208788.000000,1038090.240000,1038090.240000,648806.400000,648806.400000,3633315.840000,0.000000,0.000000,350421.940800,13458053.529600,324403.200000,21139987.790400,0.204200,0.041075,12085750.272000,33225738.062400,0.112922,10.137600,10.178675,0.009776
cora_node,cora_node,validation,config_selection,20,20,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,293621760.000000,62.380000,51904512.000000,51904512.000000,129761280.000000,129761280.000000,363331584.000000,1038090240.000000,1660944384.000000,30208788.000000,1038090.240000,1038090.240000,648806.400000,648806.400000,3633315.840000,129761.280000,1515611.750400,350421.940800,9305692.569600,194641.920000,18503238.580800,0.204200,0.042857,12583747.768320,31086986.349120,0.105874,10.137600,10.180457,0.009128
cora_node,cora_node,validation,config_selection,21,21,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,282017280.000000,62.380000,58589184.000000,58589184.000000,143720448.000000,143720448.000000,404619264.000000,0.000000,0.000000,36009924.000000,1171783.680000,1171783.680000,718602.240000,718602.240000,4046192.640000,0.000000,0.000000,417715.118400,15691520.409600,374734.848000,24310934.856000,0.204200,0.043145,12167635.545600,36478570.401600,0.129349,12.185600,12.228745,0.010288
cora_node,cora_node,validation,config_selection,21,21,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,281679360.000000,62.380000,58589184.000000,58589184.000000,143720448.000000,143720448.000000,404619264.000000,1126170624.000000,1874853888.000000,36009924.000000,1171783.680000,1171783.680000,718602.240000,718602.240000,4046192.640000,140771.328000,1687997.644800,417715.118400,11186837.913600,233963.520000,21494250.004800,0.204200,0.045287,12756413.176320,34250663.181120,0.121595,12.185600,12.230887,0.009648
cora_node,cora_node,validation,config_selection,22,22,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,137103360.000000,62.380000,786432.000000,786432.000000,29884416.000000,29884416.000000,61341696.000000,0.000000,0.000000,1890564.000000,15728.640000,15728.640000,149422.080000,149422.080000,613416.960000,0.000000,0.000000,21930.542400,322122.547200,6684.672000,1294456.161600,0.204200,0.030140,4132295.270400,5426751.432000,0.039581,1.966080,1.996220,0.000744
cora_node,cora_node,validation,config_selection,22,22,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,137072640.000000,62.380000,786432.000000,786432.000000,29884416.000000,29884416.000000,61341696.000000,6291456.000000,25165824.000000,1890564.000000,15728.640000,15728.640000,149422.080000,149422.080000,613416.960000,786.432000,18245.222400,21930.542400,296956.723200,5898.240000,1287535.560000,0.204200,0.030194,4138771.292160,5426306.852160,0.039587,1.966080,1.996274,0.000744
cora_node,cora_node,validation,config_selection,23,23,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,284044800.000000,62.380000,46792704.000000,46792704.000000,108527616.000000,108527616.000000,310640640.000000,0.000000,0.000000,25971372.000000,935854.080000,935854.080000,542638.080000,542638.080000,3106406.400000,0.000000,0.000000,301267.915200,11840520.192000,287440.896000,18492619.723200,0.204200,0.039680,11270897.664000,29763517.387200,0.104785,8.704000,8.743680,0.008454
cora_node,cora_node,validation,config_selection,23,23,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,283584000.000000,62.380000,46792704.000000,46792704.000000,108527616.000000,108527616.000000,310640640.000000,962592768.000000,1497366528.000000,25971372.000000,935854.080000,935854.080000,542638.080000,542638.080000,3106406.400000,120324.096000,1379716.300800,301267.915200,7990149.120000,167116.800000,16021964.952000,0.204200,0.041210,11686496.640000,27708461.592000,0.097708,8.704000,8.745210,0.007858
cora_node,cora_node,validation,config_selection,24,24,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,346874880.000000,62.380000,79036416.000000,79036416.000000,133693440.000000,133693440.000000,425459712.000000,0.000000,0.000000,38069124.000000,1580728.320000,1580728.320000,668467.200000,668467.200000,4254597.120000,0.000000,0.000000,441601.838400,18851089.612800,465960.960000,28511640.571200,0.204200,0.043775,15184447.872000,43696088.443200,0.125971,13.004800,13.048575,0.015157
cora_node,cora_node,validation,config_selection,24,24,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,345646080.000000,62.380000,79036416.000000,79036416.000000,133693440.000000,133693440.000000,425459712.000000,1730150400.000000,2529165312.000000,38069124.000000,1580728.320000,1580728.320000,668467.200000,668467.200000,4254597.120000,216268.800000,2382574.387200,441601.838400,11930488.012800,249692.160000,23973613.358400,0.204200,0.046061,15920804.090880,39894417.449280,0.115420,13.004800,13.050861,0.013789
cora_node,cora_node,validation,config_selection,25,25,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,278008320.000000,62.380000,19267584.000000,19267584.000000,64684032.000000,64684032.000000,167903232.000000,0.000000,0.000000,11910588.000000,385351.680000,385351.680000,323420.160000,323420.160000,1679032.320000,0.000000,0.000000,138162.820800,5022469.324800,120717.312000,8377925.457600,0.204200,0.034775,9667739.328000,18045664.785600,0.064911,3.788800,3.823575,0.005017
cora_node,cora_node,validation,config_selection,25,25,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,277701120.000000,62.380000,19267584.000000,19267584.000000,64684032.000000,64684032.000000,167903232.000000,383778816.000000,616562688.000000,11910588.000000,385351.680000,385351.680000,323420.160000,323420.160000,1679032.320000,47972.352000,561827.020800,138162.820800,3487354.060800,72744.960000,7404637.214400,0.204200,0.035441,9842005.393920,17246642.608320,0.062105,3.788800,3.824241,0.004789
cora_node,cora_node,validation,config_selection,26,26,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,292001280.000000,62.380000,57016320.000000,57016320.000000,190906368.000000,190906368.000000,495845376.000000,0.000000,0.000000,36753396.000000,1140326.400000,1140326.400000,954531.840000,954531.840000,4958453.760000,0.000000,0.000000,426339.393600,15493339.545600,368443.392000,25436292.571200,0.204200,0.043370,12664095.513600,38100388.084800,0.130480,12.185600,12.228970,0.011125
cora_node,cora_node,validation,config_selection,26,26,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,291509760.000000,62.380000,57016320.000000,57016320.000000,190906368.000000,190906368.000000,495845376.000000,1075838976.000000,1824522240.000000,36753396.000000,1140326.400000,1140326.400000,954531.840000,954531.840000,4958453.760000,134479.872000,1632632.832000,426339.393600,11189983.641600,233963.520000,22765569.499200,0.204200,0.045512,13267192.197120,36032761.696320,0.123607,12.185600,12.231112,0.010504
cora_node,cora_node,validation,config_selection,27,27,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,296939520.000000,62.380000,60555264.000000,60555264.000000,91422720.000000,91422720.000000,303955968.000000,0.000000,0.000000,33781536.000000,1211105.280000,1211105.280000,457113.600000,457113.600000,3039559.680000,0.000000,0.000000,391865.817600,15590857.113600,376700.928000,22735421.299200,0.204200,0.042425,12597659.136000,35333080.435200,0.118991,11.673600,11.716025,0.010492
cora_node,cora_node,validation,config_selection,27,27,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,296355840.000000,62.380000,60555264.000000,60555264.000000,91422720.000000,91422720.000000,303955968.000000,1220542464.000000,1937768448.000000,33781536.000000,1211105.280000,1211105.280000,457113.600000,457113.600000,3039559.680000,152567.808000,1772932.300800,391865.817600,10708687.257600,224133.120000,19626183.744000,0.204200,0.044477,13181018.695680,32807202.439680,0.110702,11.673600,11.718077,0.009723
cora_node,cora_node,validation,config_selection,28,28,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,321953280.000000,62.380000,71565312.000000,71565312.000000,309264384.000000,309264384.000000,761659392.000000,0.000000,0.000000,39184572.000000,1431306.240000,1431306.240000,1546321.920000,1546321.920000,7616593.920000,0.000000,0.000000,454541.035200,17505347.174400,428998.656000,31960737.105600,0.204200,0.043820,14107992.729600,46068729.835200,0.143091,12.390400,12.434220,0.014832
cora_node,cora_node,validation,config_selection,28,28,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,321000960.000000,62.380000,71565312.000000,71565312.000000,309264384.000000,309264384.000000,761659392.000000,1528823808.000000,2290089984.000000,39184572.000000,1431306.240000,1431306.240000,1546321.920000,1546321.920000,7616593.920000,191102.976000,2138465.894400,454541.035200,11390051.942400,237895.680000,27983907.768000,0.204200,0.045998,14765402.158080,42749309.926080,0.133175,12.390400,12.436398,0.013723
cora_node,cora_node,validation,config_selection,29,29,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,296977920.000000,62.380000,81788928.000000,81788928.000000,284098560.000000,284098560.000000,731774976.000000,0.000000,0.000000,39069888.000000,1635778.560000,1635778.560000,1420492.800000,1420492.800000,7317749.760000,0.000000,0.000000,453210.700800,18882546.892800,471072.768000,33237122.841600,0.204200,0.043865,13026936.460800,46264059.302400,0.155783,12.492800,12.536665,0.013739
cora_node,cora_node,validation,config_selection,29,29,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,296424960.000000,62.380000,81788928.000000,81788928.000000,284098560.000000,284098560.000000,731774976.000000,1849688064.000000,2617245696.000000,39069888.000000,1635778.560000,1635778.560000,1420492.800000,1420492.800000,7317749.760000,231211.008000,2495191.449600,453210.700800,11483794.636800,239861.760000,28333562.035200,0.204200,0.046061,13653630.082560,41987192.117760,0.141645,12.492800,12.538861,0.012446
cora_node,cora_node,validation,config_selection,30,30,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,416524800.000000,62.380000,73531392.000000,73531392.000000,70582272.000000,70582272.000000,288227328.000000,0.000000,0.000000,37633884.000000,1470627.840000,1470627.840000,352911.360000,352911.360000,2882273.280000,0.000000,0.000000,436553.054400,18280454.553600,446300.160000,25692659.448000,0.204200,0.043820,18252116.736000,43944776.184000,0.105503,13.209600,13.253420,0.018304
cora_node,cora_node,validation,config_selection,30,30,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,414528000.000000,62.380000,73531392.000000,73531392.000000,70582272.000000,70582272.000000,288227328.000000,1541406720.000000,2353004544.000000,37633884.000000,1470627.840000,1470627.840000,352911.360000,352911.360000,2882273.280000,192675.840000,2182506.086400,436553.054400,12114827.673600,253624.320000,21709538.654400,0.204200,0.046142,19127150.976000,40836689.630400,0.098514,13.209600,13.255742,0.016928
cora_node,cora_node,validation,config_selection,31,31,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,321308160.000000,62.380000,42467328.000000,42467328.000000,209190912.000000,209190912.000000,503316480.000000,0.000000,0.000000,26454876.000000,849346.560000,849346.560000,1045954.560000,1045954.560000,5033164.800000,0.000000,0.000000,306876.561600,11025147.494400,265420.800000,20421211.896000,0.204200,0.039500,12691672.320000,33112884.216000,0.103056,8.294400,8.333900,0.010639
